DateHour,Wind_Speed_Actual_Knots,Production_Actual_MWh,Production_Forecast_1hour_MWh,Production_Forecast_6hour_MWh,Production_24hour_MWh,Electricity_Prices_Day_Ahead_Dollar,Electricity_Prices_Spot_Dollar
03/12/2022 19:00,7.7,14.5809,17.967,22.1119,19.8408,126.47,124.95
03/12/2022 20:00,0.93,0.026,1.5124,2.7861,3.1598,117.27,114.34
03/12/2022 21:00,6.46,8.6097,4.0674,9.2338,11.914,95.7,95.03
03/12/2022 22:00,3.34,1.1868,1.3194,2.9863,5.7214,99.01,96.18
03/12/2022 23:00,0.79,0.0159,0.3226,0.3983,2.6566,104.51,102.36
04/12/2022 00:00,2.7,0.627,0.3765,0.6795,3.7318,77.7,75.5
04/12/2022 01:00,5.1,4.2415,0.7505,1.589,5.1458,88.58,84.56
04/12/2022 02:00,4.42,2.7542,2.1573,1.1163,3.0865,82.51,78.71
04/12/2022 03:00,5.27,4.6848,3.8299,1.5619,3.4445,82.1,78.46
04/12/2022 04:00,6.59,9.1544,5.1089,3.5697,3.4445,85.29,81.74
04/12/2022 05:00,19.36,232.1439,36.0577,17.2998,3.4445,79.92,76.71
04/12/2022 06:00,22.68,373.1082,136.2441,50.7509,4.4595,90.19,86.18
04/12/2022 07:00,25.68,541.8613,367.9649,128.9832,4.4595,90.57,87.04
04/12/2022 08:00,32.24,1072.0898,620.3918,309.5813,6.6721,111.08,106.65
04/12/2022 09:00,23.68,424.885,526.8133,453.6774,69.8788,108.16,106.16
04/12/2022 10:00,23.9,436.4965,515.0523,485.9255,297.0751,102.46,97.96
04/12/2022 11:00,22.84,381.0464,397.137,456.3479,377.0634,98.44,94.69
04/12/2022 12:00,20.31,268.1558,310.5107,362.152,319.5228,94.63,91.36
04/12/2022 13:00,23.04,391.3466,343.6323,376.8788,386.1736,102.4,99.9
04/12/2022 14:00,22.42,360.2649,337.0871,362.3413,373.0693,101.93,97.93
04/12/2022 15:00,20.05,257.6738,293.7199,291.5517,317.6043,103.17,100.44
04/12/2022 16:00,23.93,438.5644,346.7655,338.3077,407.886,131.07,126.17
04/12/2022 17:00,25.94,558.3093,404.9669,393.0396,407.886,142.37,137.68
04/12/2022 18:00,23.94,438.9325,457.4492,402.2932,407.886,128.31,124.84
04/12/2022 19:00,22.12,346.0123,392.1091,371.9687,365.7255,129.41,124.02
04/12/2022 20:00,20.77,286.7981,319.0507,343.2941,326.892,114.66,109.53
04/12/2022 21:00,22.62,370.171,333.0646,381.5524,365.1956,100.34,96.96
04/12/2022 22:00,25.5,530.1533,387.3284,388.6478,380.6607,93.93,90.27
04/12/2022 23:00,30.61,917.0801,577.9541,460.253,403.4019,89.22,85.39
05/12/2022 00:00,32.06,1054.3117,811.8962,582.673,438.7484,80.35,80.87
05/12/2022 01:00,29.24,799.5577,858.2467,702.5254,483.1085,73.76,74.93
05/12/2022 02:00,26.89,621.9176,713.0206,692.7587,544.1099,73.79,74.31
05/12/2022 03:00,27.41,658.9015,674.691,727.0878,574.8152,72.26,73.27
05/12/2022 04:00,27.86,691.4116,657.0004,722.9985,640.2315,72.35,71.57
05/12/2022 05:00,30.91,945.1125,758.3776,737.5473,675.0261,70.08,71.32
05/12/2022 06:00,31.79,1027.9911,880.0086,777.9858,744.1755,89.39,91.26
05/12/2022 07:00,40.15,1100,1100,1011.8145,856.9763,102.8,102.44
05/12/2022 08:00,29.89,854.4685,1040.2908,953.6327,869.8452,118.04,118.24
05/12/2022 09:00,30.46,904.0585,1046.3257,1004.7285,879.0304,114.07,113.46
05/12/2022 10:00,35.47,1100,1042.3692,1100,879.0304,92.22,93.66
05/12/2022 11:00,35.82,1100,1100,1100,924.4336,80.72,80.08
05/12/2022 12:00,35.73,1100,1100,1100,985.9713,79.64,79.21
05/12/2022 13:00,28.81,765.2341,965.3489,956.2778,870.9462,77.21,76.9
05/12/2022 14:00,37.78,1100,1100,1100,1100,81.5,80.51
05/12/2022 15:00,30.94,947.7278,1021.6838,1085.9881,1076.6478,69.77,70.35
05/12/2022 16:00,29.74,841.5496,979.1822,968.884,997.3184,118.79,118.88
05/12/2022 17:00,29.3,804.5464,833.536,890.5061,863.7178,120.94,121.43
05/12/2022 18:00,25.7,543.2699,627.975,717.2979,717.5983,114.14,113.83
05/12/2022 19:00,23.86,434.4472,504.2152,554.7405,636.6867,96.3,96.19
05/12/2022 20:00,26.39,587.8535,519.1016,608.4525,698.8064,86.97,85.95
05/12/2022 21:00,21.15,302.4509,362.997,400.0915,505.9023,101.95,102.69
05/12/2022 22:00,19.75,246.5377,300.1145,320.6497,424.6023,89.77,91.08
05/12/2022 23:00,21.26,307.3421,284.5181,334.6125,423.2976,61.97,62.07
06/12/2022 00:00,18.5,202.4932,225.2705,254.1394,324.1684,60.68,57.88
06/12/2022 01:00,10.38,35.7252,79.4585,93.3583,142.8359,66.91,62.97
06/12/2022 02:00,10.59,37.9549,53.4996,75.9476,128.4494,59.66,57.26
06/12/2022 03:00,4.33,2.5897,8.2979,20.8296,60.8075,47.15,44.59
06/12/2022 04:00,7.07,11.3169,11.9421,20.5043,71.8991,57.54,53.92
06/12/2022 05:00,4.01,2.062,3.0588,5.7444,25.5323,58.98,55.25
06/12/2022 06:00,2.65,0.5975,1.5123,2.3555,9.0597,89.5,84.3
06/12/2022 07:00,8.29,18.2118,3.9595,4.6817,21.8724,97.89,91.99
06/12/2022 08:00,11.34,46.7074,13.114,9.508,25.9933,104.98,100.03
06/12/2022 09:00,21.12,301.5161,80.2096,27.2871,25.9933,106.19,100.34
06/12/2022 10:00,21.87,334.5182,190.0673,71.1842,25.9933,103.14,97.82
06/12/2022 11:00,34.24,1100,545.8295,232.6005,26.8871,100.88,95.24
06/12/2022 12:00,25.29,517.1982,575.9199,377.7969,30.259,95.79,91.58
06/12/2022 13:00,22.82,380.1279,507.9405,439.1172,136.8659,91.57,87.68
06/12/2022 14:00,20.96,294.7381,340.3313,389.2165,296.423,84.2,79.93
06/12/2022 15:00,25.58,535.3379,395.3757,541.6295,317.7316,82.53,77.59
06/12/2022 16:00,22.91,384.8765,390.905,400.1479,356.8374,112.34,106.24
06/12/2022 17:00,26.21,575.8026,493.8597,425.6687,382.4973,126.11,118.97
06/12/2022 18:00,20.8,287.6637,342.9639,342.6444,332.8321,119.13,115.27
06/12/2022 19:00,18.45,201.0607,261.2049,280.5555,282.129,104.68,98.42
06/12/2022 20:00,25.02,501.0961,314.5448,373.1184,440.434,95.31,90.4
06/12/2022 21:00,23.47,413.709,355.5193,378.6586,399.1192,92.59,87.81
06/12/2022 22:00,23.9,436.6675,443.0523,356.111,399.1192,91.39,87.25
06/12/2022 23:00,21.08,299.5407,338.162,328.2887,346.9519,89.94,85.2
07/12/2022 00:00,17.5,171.571,225.2042,250.1861,269.5437,74.97,73.8
07/12/2022 01:00,12.69,65.448,105.6824,136.314,166.9384,86.01,84.26
07/12/2022 02:00,10.98,42.3848,60.3366,89.8181,130.0428,72.02,69.64
07/12/2022 03:00,14.12,90.079,63.9883,101.5888,153.6691,69.22,67.6
07/12/2022 04:00,16.86,153.1797,87.5264,96.1539,169.0246,65.88,63.84
07/12/2022 05:00,8.69,20.9707,42.0464,38.9433,69.2053,76.92,74.89
07/12/2022 06:00,12.15,57.3746,60.3583,60.324,84.4184,82.93,82.11
07/12/2022 07:00,13.35,76.173,47.354,70.8231,79.5045,87.38,85.19
07/12/2022 08:00,12.4,61.0273,62.7624,63.1716,65.7332,87.32,84.95
07/12/2022 09:00,14.75,102.5761,78.7188,59.0619,70.6749,98.5,95.3
07/12/2022 10:00,15.82,126.6648,93.9956,82.1568,70.6749,105.49,102.52
07/12/2022 11:00,19.84,249.9671,151.7759,113.0802,82.9318,98.75,97.86
07/12/2022 12:00,20.55,277.745,210.5016,148.2735,96.1923,86.76,84.63
07/12/2022 13:00,19.45,235.4865,244.6272,189.1651,114.1974,96.09,93.03
07/12/2022 14:00,23.41,410.3931,302.162,248.9186,114.1974,84.55,83.43
07/12/2022 15:00,22.8,379.1024,335.4147,305.3078,175.4919,80.08,78.47
07/12/2022 16:00,32.74,1100,583.0345,430.7792,242.6548,104.1,102.16
07/12/2022 17:00,33.35,1100,832.084,585.2655,263.6122,113.59,111.51
07/12/2022 18:00,40.75,1100,1100,917.3852,325.8007,110.82,108.34
07/12/2022 19:00,35.67,1100,1100,1100,394.541,88.24,85.5
07/12/2022 20:00,44.23,1100,1100,1100,707.915,83.46,81.49
07/12/2022 21:00,50.4,1100,1100,1100,1100,82.89,80.26
07/12/2022 22:00,46.43,1100,1100,1100,1100,68.96,67.39
07/12/2022 23:00,48.18,1100,1100,1100,1100,31.63,30.98
08/12/2022 00:00,30.41,899.8982,1100,1100,1100,15.13,14.75
08/12/2022 01:00,39.5,1100,1100,1100,1100,-7.73,-7.41
08/12/2022 02:00,31.58,1007.108,1100,1100,1100,-10.11,-9.69
08/12/2022 03:00,31.86,1034.6338,1100,1100,1100,-10.68,-10.22
08/12/2022 04:00,32.49,1096.6913,1045.7007,1100,1100,-9.67,-9.5
08/12/2022 05:00,26.01,563.004,707.1777,792.3151,953.2478,-9.34,-9.1
08/12/2022 06:00,30.72,927.5127,841.4119,910.4048,994.8459,-5.66,-5.58
08/12/2022 07:00,34.13,1100,888.7097,956.8149,1065.3613,10.38,10.16
08/12/2022 08:00,34.46,1100,1100,1005.6419,1065.3613,26.42,26
08/12/2022 09:00,32.9,1100,1100,1013.5044,1065.3613,47.41,46.69
08/12/2022 10:00,32.6,1100,1100,1100,1100,54.3,52.2
08/12/2022 11:00,29.84,849.8211,935.4738,982.0057,953.5349,58.44,56.3
08/12/2022 12:00,23.93,438.5917,586.1345,653.7387,706.2852,52.37,51.38
08/12/2022 13:00,25.48,529.4661,559.1237,645.0203,743.963,76.13,74.62
08/12/2022 14:00,25.98,560.9472,507.8481,613.9733,712.0465,84.05,81.52
08/12/2022 15:00,23.97,440.7926,473.9148,494.3467,638.5691,74.29,71.2
08/12/2022 16:00,25.23,513.8061,503.5401,495.0945,600.0383,111.34,107.35
08/12/2022 17:00,22.04,342.6791,384.0062,404.3036,436.0714,125.45,122.32
08/12/2022 18:00,25.51,530.7428,456.7502,473.1424,530.1042,119.41,115.26
08/12/2022 19:00,28.59,747.303,522.8902,503.9339,530.1042,88.42,86.71
08/12/2022 20:00,28.93,774.6347,678.0055,566.1171,530.1042,88.13,84.79
08/12/2022 21:00,28.24,720.4651,733.7758,606.2568,530.1042,89.42,86.62
08/12/2022 22:00,24.87,492.1597,569.3776,565.4391,510.8971,67.16,65.69
08/12/2022 23:00,20.55,277.6796,366.9613,409.5569,387.1762,34.43,33.26
09/12/2022 00:00,20.55,277.7784,307.9674,368.8605,379.2781,9.35,8.91
09/12/2022 01:00,33.08,1100,483.6739,527.8676,522.2287,15.78,14.79
09/12/2022 02:00,29.85,850.9393,689.3345,548.165,620.7804,1.47,1.39
09/12/2022 03:00,26.13,570.6789,695.3062,564.3704,605.9599,-9.56,-9.07
09/12/2022 04:00,22.63,370.8614,465.7634,472.793,494.3797,-11.4,-10.89
09/12/2022 05:00,22.15,347.6162,383.8261,468.0693,432.6156,35.58,33.41
09/12/2022 06:00,19.46,235.8466,273.1387,329.3257,322.7137,65.91,61.69
09/12/2022 07:00,17.8,180.3373,212.5737,245.166,259.5527,85,80.88
09/12/2022 08:00,16.72,149.6306,167.3428,194.0804,220.7295,98.48,92.25
09/12/2022 09:00,16.23,136.7437,145.6195,167.1008,212.239,99.33,94.52
09/12/2022 10:00,15.33,115.2475,124.0844,136.4921,188.6879,96.38,90.32
09/12/2022 11:00,17.76,179.1177,142.1093,150.8066,192.6524,92.97,87.85
09/12/2022 12:00,13.61,80.5635,99.2449,103.0168,123.5924,91.82,87.37
09/12/2022 13:00,21.47,316.8091,174.7716,153.8422,179.7268,89.4,84.44
09/12/2022 14:00,21.89,335.3514,219.0248,186.8949,179.7268,96.34,90.28
09/12/2022 15:00,19.77,247.1785,271.8446,215.9228,179.7268,86.71,81.15
09/12/2022 16:00,22.76,376.9675,316.621,252.0356,179.7268,129.33,122.55
09/12/2022 17:00,20.49,275.3573,285.8167,291.4205,211.3249,149.35,143.39
09/12/2022 18:00,16.48,143.1478,192.6683,198.5608,175.0295,146.13,137.18
09/12/2022 19:00,14.6,99.4729,128.4128,149.1896,148.4483,148.48,138.74
09/12/2022 20:00,11.7,51.1786,69.8968,96.5173,112.9991,109.02,103.86
09/12/2022 21:00,22.39,359.0444,136.6879,160.8215,261.0145,98.69,95.21
09/12/2022 22:00,21.12,301.3111,199.3236,164.3658,288.1394,85.1,80.05
09/12/2022 23:00,28.31,726.1295,438.9601,241.7089,288.1394,101.12,94.8
10/12/2022 00:00,30.91,944.7147,614.4466,383.4385,288.1394,96.18,92.97
10/12/2022 01:00,32.04,1052.4245,900.6976,626.5064,329.3348,97.37,94.95
10/12/2022 02:00,32.02,1050.1589,1014.9204,770.6264,329.3348,85.79,81.76
10/12/2022 03:00,36.43,1100,1100,1042.6805,521.2382,81.48,77.39
10/12/2022 04:00,35.17,1100,1100,1100,830.6348,79.44,75.37
10/12/2022 05:00,30.07,869.6488,1046.1438,1010.0996,888.0278,88.01,84.66
10/12/2022 06:00,30.54,911.6041,974.8986,1018.5767,919.808,108.99,103.65
10/12/2022 07:00,28.89,771.1679,809.6654,912.4365,847.1947,101.92,96.71
10/12/2022 08:00,28.35,728.6234,764.4002,819.1343,824.3256,101.38,97.65
10/12/2022 09:00,32.27,1075.0278,849.5315,865.7496,996.5072,97.07,94.36
10/12/2022 10:00,28.87,769.9577,808.8842,807.0057,870.4139,94.58,91.17
10/12/2022 11:00,29.98,861.9946,879.1124,835.6491,876.1511,90,86.53
10/12/2022 12:00,29.93,857.4067,829.0507,853.3295,861.6045,92.14,87.69
10/12/2022 13:00,25.37,522.5429,622.6646,652.9318,677.1961,91.81,87.07
10/12/2022 14:00,27.13,638.5741,650.9627,679.2715,722.5235,91.63,88.02
10/12/2022 15:00,24.84,490.3456,518.6921,571.7157,619.9387,85.88,82.61
10/12/2022 16:00,20.59,279.373,359.0693,393.4308,476.3077,115.49,111.33
10/12/2022 17:00,21.08,299.5989,323.4931,361.5037,465.1454,122.28,119.14
10/12/2022 18:00,18.24,194.2605,223.1844,268.0219,352.2313,119.49,114.92
10/12/2022 19:00,14.64,100.3406,138.8618,164.4481,251.0554,98.44,95.41
10/12/2022 20:00,18.91,216.1545,164.5616,208.9168,293.4099,94.44,91.39
10/12/2022 21:00,17.01,157.3162,153.0329,171.1483,216.6814,88.72,86.89
10/12/2022 22:00,17.76,179.2519,181.2137,165.9493,211.0551,76.24,72.8
10/12/2022 23:00,16.28,138.0948,147.6447,146.3463,169.3566,51.45,50.2
11/12/2022 00:00,14.89,105.5126,121.3934,129.2404,142.2499,40.68,39.4
11/12/2022 01:00,12.71,65.6237,81.637,91.9302,108.9377,75.24,71.84
11/12/2022 02:00,14.54,98.2969,88.597,105.5331,121.238,55.02,52.92
11/12/2022 03:00,12.86,68.0746,72.1751,79.7386,92.0467,69.41,66.28
11/12/2022 04:00,9.68,28.9846,42.7852,46.221,58.3632,69.56,67.33
11/12/2022 05:00,13.97,87.212,57.6551,66.314,94.3476,74.86,72.11
11/12/2022 06:00,10.94,41.9089,45.3749,50.841,63.9611,107.91,102.6
11/12/2022 07:00,6.77,9.9077,20.7942,21.8341,32.8708,99.65,95.6
11/12/2022 08:00,9.19,24.7991,23.0474,28.7221,42.4083,107.3,104.48
11/12/2022 09:00,9.07,23.8592,18.5591,27.6674,36.4684,108.09,103.67
11/12/2022 10:00,9.96,31.6344,26.6209,24.7897,34.0241,102.24,98.71
11/12/2022 11:00,14.38,95.0901,44.1848,30.7809,36.5312,97.25,92.49
11/12/2022 12:00,15.56,120.4826,75.259,50.3337,36.5312,97.72,93.01
11/12/2022 13:00,14.64,100.2737,102.5761,65.8483,36.5312,93.46,90.34
11/12/2022 14:00,22.83,380.8829,176.6721,118.5244,61.8209,93.2,91.05
11/12/2022 15:00,17.08,159.5143,175.4268,154.3579,64.9128,88.85,86.32
11/12/2022 16:00,22.17,348.3805,283.5291,201.0932,97.659,117.9,115.32
11/12/2022 17:00,23.48,414.0181,292.4419,257.441,110.0691,122.46,118.51
11/12/2022 18:00,20.76,286.1452,315.5465,296.7348,139.087,123.07,119.3
11/12/2022 19:00,22.19,349.6663,347.3229,302.047,216.7019,108.12,103.38
11/12/2022 20:00,23.86,434.5954,353.3603,363.9608,316.243,101.65,98.94
11/12/2022 21:00,24.2,453.3797,410.8311,384.0732,349.023,99.95,95.64
11/12/2022 22:00,25.06,503.2538,463.1489,400.1773,365.0522,91.65,87.45
11/12/2022 23:00,27.07,634.4182,526.7981,469.0511,397.2202,72.83,69.67
12/12/2022 00:00,26.93,624.8913,585.4087,525.677,424.2236,68.88,67.15
12/12/2022 01:00,23.59,420.1652,483.7802,469.4152,423.7424,77.63,74.91
12/12/2022 02:00,29.31,805.3082,602.8445,588.0466,443.9213,73.44,71.23
12/12/2022 03:00,23.77,429.5435,479.8709,496.9161,436.693,75.99,73.72
12/12/2022 04:00,27.97,699.6009,630.6124,582.8284,477.8831,72.7,71.11
12/12/2022 05:00,15.82,126.6663,225.3291,254.2226,264.6295,99.03,94.96
12/12/2022 06:00,12.92,68.9528,128.8131,169.5908,211.6469,113.6,111.14
12/12/2022 07:00,26.79,615.1294,202.8615,315.8186,557.3215,112.03,107.33
12/12/2022 08:00,25.03,501.7086,321.4801,327.1047,528.6283,114.63,110.61
12/12/2022 09:00,25.01,500.3808,518.6444,301.0981,500.7125,104.42,101.69
12/12/2022 10:00,25.59,536.0317,512.5322,392.6598,501.0444,101.65,97.41
12/12/2022 11:00,27.32,652.5838,560.5721,558.9385,518.6809,92.67,90.46
12/12/2022 12:00,24.24,455.8929,498.7624,490.4329,478.1134,90.41,87.05
12/12/2022 13:00,23.87,435.3259,471.0853,472.8345,467.4154,87.02,85.89
12/12/2022 14:00,22.7,374.0133,396.9289,426.9899,423.787,94.71,91.83
12/12/2022 15:00,24,441.9873,416.3381,454.0133,459.6571,81.73,79.02
12/12/2022 16:00,25.17,509.9293,439.6381,441.9887,501.0444,121.25,116.51
12/12/2022 17:00,23.59,419.8357,437.7677,427.2591,448.1894,125.91,120.52
12/12/2022 18:00,24.87,492.2517,472.9045,445.7737,473.8398,116.38,112.64
12/12/2022 19:00,25.32,519.5161,475.9311,475.6181,473.8398,96.56,92.61
12/12/2022 20:00,26.08,567.5086,525.8182,500.2293,473.8398,95.44,93.6
12/12/2022 21:00,22.74,376.0214,427.2232,422.0206,411.3874,90.12,88
12/12/2022 22:00,25.63,538.6719,488.907,495.6031,466.6684,79.81,78.1
12/12/2022 23:00,23.46,412.9209,425.8416,445.1023,439.2468,98.84,95.59
13/12/2022 00:00,19.53,238.2786,304.8533,318.2986,339.7862,94.26,91.44
13/12/2022 01:00,20.27,266.4257,282.8334,309.0313,352.382,88.41,84.59
13/12/2022 02:00,26.07,566.7428,338.5967,388.7894,455.0839,78.11,74.48
13/12/2022 03:00,25.62,537.8408,441.439,388.6556,505.7614,72.54,70.12
13/12/2022 04:00,21.35,311.1464,381.4155,338.6019,382.5773,56.57,54.09
13/12/2022 05:00,23.29,404.3242,407.6022,404.9925,406.4621,61.35,58.52
13/12/2022 06:00,24.29,458.6036,388.0784,449.1129,408.6075,80.63,77.6
13/12/2022 07:00,23.71,426.5214,427.9757,423.3006,419.6844,89.33,86.03
13/12/2022 08:00,20.27,266.2223,318.4052,314.5419,332.3487,107.51,102.78
13/12/2022 09:00,21.69,326.3784,330.9109,348.5703,344.8286,98.9,94.98
13/12/2022 10:00,20.91,292.4608,293.3985,319.7859,326.9091,91.61,87.87
13/12/2022 11:00,16.05,132.1555,180.3206,195.5678,228.8519,89.96,87.4
13/12/2022 12:00,16.92,154.8777,169.6099,187.8482,227.032,86.72,82.91
13/12/2022 13:00,20.98,295.2959,185.9436,230.2539,299.2068,87.37,83.57
13/12/2022 14:00,19.18,225.5821,220.2347,212.7396,258.2258,82.59,80.24
13/12/2022 15:00,20.68,282.7919,266.6921,211.1618,285.1889,85.64,82.92
13/12/2022 16:00,19.93,253.3629,253.1946,238.5218,263.7532,124.26,120.66
13/12/2022 17:00,15.29,114.4052,156.1513,164.2551,177.2637,132.01,127.17
13/12/2022 18:00,19.03,220.6019,189.2703,213.329,229.7773,125.45,120.99
13/12/2022 19:00,17.71,177.6937,166.946,190.3115,199.5286,112.19,107.01
13/12/2022 20:00,17.62,174.9264,182.5247,179.4304,186.405,93.81,90.48
13/12/2022 21:00,18.39,198.8927,183.634,174.6532,204.1799,89.78,86.65
13/12/2022 22:00,19.33,231.1239,200.7762,199.8134,223.0827,91.41,88.9
13/12/2022 23:00,15.75,124.8656,151.234,150.3821,163.5764,87.51,84.91
14/12/2022 00:00,15.45,117.8955,134.5953,140.4904,150.2731,83.94,81.64
14/12/2022 01:00,17.12,160.5649,133.6116,161.7632,168.313,58.46,56.87
14/12/2022 02:00,18.98,218.7541,162.2957,166.3592,176.3064,77.54,74.73
14/12/2022 03:00,16.34,139.5233,154.6666,144.5527,157.1983,66.43,64.51
14/12/2022 04:00,16.57,145.6414,155.3923,149.8784,156.3844,52.78,50.54
14/12/2022 05:00,19.26,228.3763,168.2085,176.0115,167.6432,37.43,35.88
14/12/2022 06:00,18.69,208.9035,192.012,185.5703,179.0457,46.28,44.86
14/12/2022 07:00,14.24,92.4439,126.663,122.1981,120.1836,66.25,64.45
14/12/2022 08:00,13.5,78.7516,97.3415,107.4903,107.5208,83.11,81.32
14/12/2022 09:00,15.23,113.0592,94.0593,124.002,127.2404,95.97,92.69
14/12/2022 10:00,14.47,96.9454,95.5612,104.7533,118.2911,98.42,96.36
14/12/2022 11:00,16.22,136.5555,114.7635,102.3295,137.2934,92.93,88.99
14/12/2022 12:00,13.45,77.8339,89.3335,88.0196,99.321,86.2,83.77
14/12/2022 13:00,12.7,65.4844,77.145,79.6879,83.6061,89.4,85.41
14/12/2022 14:00,14.22,91.9869,77.9358,91.8297,93.3254,88.44,84.31
14/12/2022 15:00,18.03,187.3596,107.5553,106.3099,94.6768,75.48,73.93
14/12/2022 16:00,15.59,121.0984,125.3253,103.6114,94.6768,117.95,113.33
14/12/2022 17:00,20.39,271.3233,186.6072,135.6105,104.7959,131.43,128.37
14/12/2022 18:00,19.95,253.9113,207.2492,175.4251,117.0328,130.64,125.2
14/12/2022 19:00,16.88,153.9681,185.9264,172.1964,128.6723,98.7,95.19
14/12/2022 20:00,15.68,123.2151,146.0354,148.6229,126.4648,86.44,85.26
14/12/2022 21:00,11.55,49.2333,72.3053,91.9328,80.2543,82.97,79.41
14/12/2022 22:00,12,55.3025,63.0514,80.5807,84.364,82.01,79.34
14/12/2022 23:00,15.8,126.1298,72.1651,95.1418,124.6668,95.4,92.83
15/12/2022 00:00,14,87.8505,86.5536,84.1608,105.1872,96.67,95.64
15/12/2022 01:00,16.95,155.7773,121.0696,88.9091,124.6668,85.19,82.76
15/12/2022 02:00,17.76,179.2702,136.9802,114.6439,139.5866,64.5,63.7
15/12/2022 03:00,22.14,347.075,217.6905,166.5074,139.5866,43.98,42.8
15/12/2022 04:00,17.52,172.1668,197.1131,174.4037,139.5866,39.98,39.71
15/12/2022 05:00,16.8,151.6272,180.6888,171.9218,138.4875,50.63,49.89
15/12/2022 06:00,17.12,160.5251,160.9093,177.2233,153.6929,54.7,53.51
15/12/2022 07:00,15.41,117.1554,129.2952,146.5027,134.5988,66.27,64.74
15/12/2022 08:00,14.96,107.1849,116.7948,122.9458,129.0454,66.17,65.8
15/12/2022 09:00,14.98,107.5841,109.0744,117.2679,129.2712,78.91,77.08
15/12/2022 10:00,15.02,108.46,107.7421,113.7169,129.7655,89.07,87.14
15/12/2022 11:00,14.42,96.0097,99.909,101.4714,113.795,90.04,87.96
15/12/2022 12:00,13.97,87.2481,92.029,93.9839,99.4556,88.79,87.25
15/12/2022 13:00,11.86,53.3594,64.5882,69.5678,77.507,98.94,96.3
15/12/2022 14:00,15.32,115.0799,82.5796,90.0606,108.0214,89.46,87.71
15/12/2022 15:00,13.55,79.6096,79.8423,82.0531,92.8054,81.47,79.15
15/12/2022 16:00,14.5,97.4857,96.6662,84.8162,99.8532,119.2,116.9
15/12/2022 17:00,15.18,111.8352,95.6975,89.326,102.2586,137.19,133.34
15/12/2022 18:00,13.47,78.2326,86.4279,86.6302,87.1618,119.72,119.96
15/12/2022 19:00,11.66,50.6671,63.1732,64.9701,69.1097,106.81,104.1
15/12/2022 20:00,9.99,31.9065,40.8502,48.339,53.5882,84.91,84.63
15/12/2022 21:00,9.11,24.2062,29.043,37.0036,46.3091,96.86,95.01
15/12/2022 22:00,10.24,34.3332,29.9316,37.7392,48.0497,84.16,81.7
15/12/2022 23:00,7.95,16.0648,19.814,22.3171,34.5164,82.74,81.18
16/12/2022 00:00,2.96,0.8286,4.0075,5.3349,10.7535,68.53,67.28
16/12/2022 01:00,2.6,0.559,1.4286,3.079,8.21,90.35,88.56
16/12/2022 02:00,0.96,0.0279,0.122,0.8189,4.6383,73.33,72.24
16/12/2022 03:00,4.68,3.279,0.6605,1.7937,9.2189,74.76,72.63
16/12/2022 04:00,4.68,3.2687,1.2985,1.0217,5.3068,69.73,68.93
16/12/2022 05:00,6.41,8.4251,4.6423,1.8441,5.4539,65.9,64.13
16/12/2022 06:00,4.15,2.2867,3.1428,2.3065,2.7508,74.22,71.63
16/12/2022 07:00,3.86,1.8456,2.6079,2.5611,2.2672,84.84,81.7
16/12/2022 08:00,3.24,1.09,1.368,1.8328,1.5232,92.36,89.24
16/12/2022 09:00,4.03,2.0993,1.6378,2.3477,1.9698,86.66,84.48
16/12/2022 10:00,4.3,2.5459,1.8383,1.9243,2.1917,86.76,85.34
16/12/2022 11:00,4.83,3.5956,2.7009,2.1304,2.414,76.34,74.86
16/12/2022 12:00,4.24,2.4401,2.6305,2.2515,2.4662,77.51,74.96
16/12/2022 13:00,3.94,1.9637,2.2716,2.2162,2.157,80.09,78.02
16/12/2022 14:00,3.15,0.9972,1.3279,1.5171,1.5169,88.03,85.74
16/12/2022 15:00,2.78,0.6896,0.8965,1.1348,1.242,83.09,80.21
16/12/2022 16:00,3.72,1.6526,1.0662,1.4532,1.7753,125.55,121.89
16/12/2022 17:00,6.59,9.169,2.664,2.1071,2.0308,145.15,139.86
16/12/2022 18:00,5.25,4.633,4.4714,2.5432,2.2654,131.66,128.26
16/12/2022 19:00,3.94,1.9531,3.1122,2.3664,2.0709,136.86,134.34
16/12/2022 20:00,4.83,3.5936,3.261,3.6399,2.1933,113.79,110.9
16/12/2022 21:00,5.13,4.3292,3.1798,4.3472,2.1933,95.79,92.54
16/12/2022 22:00,5.72,5.9978,4.5699,3.9375,2.6971,83.84,81.22
16/12/2022 23:00,5.14,4.3406,4.5904,3.8842,3.95,70.18,67.63
17/12/2022 00:00,4.61,3.1244,3.7188,3.6388,3.5211,72.94,71.22
17/12/2022 01:00,5.26,4.6629,4.004,4.4279,4.3349,78.69,77.47
17/12/2022 02:00,6.12,7.3372,4.8432,4.9545,4.4852,74.48,72.79
17/12/2022 03:00,5.01,4.0345,4.6042,4.2979,4.1829,79,76.33
17/12/2022 04:00,4.67,3.2505,3.9199,3.7641,3.6958,74.63,73.07
17/12/2022 05:00,4.42,2.7649,3.0355,3.4487,3.424,67.5,64.98
17/12/2022 06:00,3.59,1.4842,1.9125,2.3337,2.6041,77.27,74.13
17/12/2022 07:00,4.53,2.9745,2.3392,2.81,3.2906,102.1,99.06
17/12/2022 08:00,7.43,13.147,4.4623,3.8314,3.6284,122.02,118.73
17/12/2022 09:00,5.4,5.0462,5.6069,4.1854,3.6284,124.38,120.33
17/12/2022 10:00,6.38,8.2949,8.35,5.2291,4.3412,118.34,115.66
